Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
44,0.991176,0,78.9988,0,1.67E-07,0,0,0,0,0,0,0.0344451,-0.0300655,0,0.0457209,31.5995,-0.292987,0.00551001,-0.00213059,0,0.00590759,1.00425,0,0,0,0,1.24977
45,0.991825,0,79.0532,0,1.67E-07,0,0,0,0,0,0,0.0281672,-0.0274703,0,0.0393448,31.6213,-0.249466,0.0054382,-0.00239004,0,0.00594023,1.00428,0,0,0,0,1.26511
46,0.992624,0,79.1206,0,1.67E-07,0,0,0,0,0,0,0.0228094,-0.0249517,0,0.0338062,31.6482,-0.195617,0.0052898,-0.00264556,0,0.00591447,1.00433,0,0,0,0,1.2762
47,0.993594,0,79.2018,0,1.67E-07,0,0,0,0,0,0,0.0182689,-0.0225199,0,0.0289982,31.6807,-0.130589,0.00506654,-0.00289038,0,0.00583302,1.00438,0,0,0,0,1.28339
48,0.994783,0,79.2994,0,1.67E-07,0,0,0,0,0,0,0.0144522,-0.020184,0,0.0248246,31.7198,-0.0525412,0.00479671,-0.00313252,0,0.00572897,1.00441,0,0,0,0,1.29042
49,0.996216,0,79.4136,0,1.67E-07,0,0,0,0,0,0,0.0112752,-0.0179526,0,0.0211997,31.7655,0.0388502,0.00450976,-0.00338721,0,0.00564014,1.00441,0,0,0,0,1.30185
50,0.997897,0,79.5422,0,1.67E-07,0,0,0,0,0,0,0.00866098,-0.0158343,0,0.0180482,31.8169,0.141717,0.00421656,-0.00366333,0,0.00558564,1.00434,0,0,0,0,1.32047
51,0.99969,0,79.6856,0,1.67E-07,0,0,0,0,0,0,0.00653926,-0.0138381,0,0.0153054,31.8742,0.256427,0.00392609,-0.00397246,0,0.00558521,1.00435,0,0,0,0,1.34926
52,1.00184,0,79.8605,0,1.67E-07,0,0,0,0,0,0,0.00484455,-0.0119728,0,0.0129158,31.9442,0.396324,0.00355482,-0.00422188,0,0.00551915,1.00439,0,0,0,0,1.37464
53,1.00369,0,80.0105,0,1.67E-07,0,0,0,0,0,0,0.00351532,-0.0102467,0,0.0108329,32.0042,0.516313,0.00309399,-0.00435164,0,0.00533944,1.00442,0,0,0,0,1.38988
