"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         260,      -5.386185091,      -4.253968459,               -32,      -4.332173537,      -2.895223692,      -9.413686649
          0,           0,         261,       -5.39120237,      -4.259019088,               -32,      -4.337807418,      -2.900037525,      -9.411253903
          0,           0,         262,      -5.393847216,      -4.263619964,               -32,       -4.34020897,      -2.902490483,       -9.40883605
          0,           0,         263,      -5.394221998,      -4.267482182,               -32,        -4.3395205,       -2.90270362,      -9.406427212
          0,           0,         264,      -5.392637354,      -4.270375162,               -32,      -4.336184026,      -2.901002075,       -9.40402772
          0,           0,         265,      -5.389554939,      -4.272173955,               -32,      -4.330842468,      -2.897855885,      -9.401643269
          0,           0,         266,      -5.385531082,      -4.272833304,               -32,      -4.324257953,      -2.893822635,      -9.399270906
          0,           0,         267,      -5.381154727,      -4.272400107,               -32,      -4.317195432,       -2.88948666,      -9.396893945
          0,           0,         268,      -5.376973589,      -4.271030664,               -32,      -4.310346924,      -2.885388186,      -9.394529371
          0,           0,         269,       -5.37347986,      -4.268960521,               -32,       -4.30429224,      -2.882011127,      -9.392166895
          0,           0,         270,      -5.371090482,      -4.266452968,               -32,      -4.299508081,      -2.879762625,      -9.389807141
          0,           0,         271,      -5.370143644,      -4.263803256,               -32,      -4.296344455,      -2.878971896,      -9.387462537
          0,           0,         272,      -5.370887543,      -4.261332009,               -32,      -4.295040531,      -2.879879806,      -9.385138259
          0,           0,         273,      -5.373500096,      -4.259329437,               -32,      -4.295758359,      -2.882657008,      -9.382820274
          0,           0,         274,      -5.378068007,      -4.258053329,               -32,      -4.298578512,      -2.887383852,      -9.380523492
          0,           0,         275,      -5.384619705,      -4.257707447,               -32,      -4.303508686,      -2.894081505,      -9.378244813
          0,           0,         276,      -5.393112865,      -4.258494274,               -32,      -4.310464211,      -2.902700453,      -9.375985226
          0,           0,         277,      -5.403421251,      -4.260539049,               -32,      -4.319317173,      -2.913108627,      -9.373746726
          0,           0,         278,      -5.415329944,      -4.263929484,               -32,      -4.329851193,       -2.92508406,      -9.371533057
          0,           0,         279,      -5.428518135,      -4.268720481,               -32,      -4.341752476,      -2.938296974,      -9.369332191
          0,           0,         280,      -5.442576212,      -4.274919254,               -32,      -4.354603984,      -2.952329082,      -9.367143119
          0,           0,         281,       -5.45696135,      -4.282484784,               -32,      -4.367892425,      -2.966632028,      -9.364974849
          0,           0,         282,      -5.471041798,        -4.2913141,               -32,      -4.381026101,      -2.980571246,      -9.362818328
          0,           0,         283,      -5.484111851,      -4.301254834,               -32,      -4.393342594,      -2.993443379,      -9.360676459
          0,           0,         284,      -5.495469319,       -4.31211038,               -32,      -4.404167255,      -3.004557686,      -9.358547487
          0,           0,         285,      -5.504517102,      -4.323623431,               -32,      -4.412897773,       -3.01333648,      -9.356443942
          0,           0,         286,      -5.510823819,      -4.335460904,               -32,      -4.419114038,      -3.019373023,      -9.354367357
          0,           0,         287,      -5.514255037,      -4.347234726,               -32,      -4.422633526,      -3.022557504,      -9.352313322
          0,           0,         288,      -5.514975986,      -4.358530621,               -32,      -4.423518635,      -3.023077303,      -9.350287148
          0,           0,         289,      -5.513431245,      -4.368912165,               -32,      -4.422112397,       -3.02139479,       -9.34828624
          0,           0,         290,      -5.510215632,      -4.377991952,               -32,      -4.418948334,      -3.018110536,      -9.346314511
          0,           0,         291,      -5.506041281,      -4.385443259,               -32,      -4.414671818,      -3.013931985,       -9.34437172
          0,           0,         292,      -5.501630438,      -4.391034065,               -32,      -4.409962844,      -3.009572778,      -9.342456902
          0,           0,         293,      -5.497622975,      -4.394680102,               -32,      -4.405451874,      -3.005662765,      -9.340568676
          0,           0,         294,      -5.494555048,      -4.396455865,               -32,      -4.401675598,      -3.002726935,      -9.338712095
          0,           0,         295,      -5.492851959,      -4.396552497,               -32,      -4.399092094,      -3.001179214,      -9.336895369
