"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
        226,              2.26,       -10.6901932,      -11.57248506,      -11.83807524,                 0,        1.06424947,     0.00353132925,     0.09892607857
        227,              2.27,      -10.67702985,       -11.5582876,      -11.83045044,                 0,       1.064217601,    0.005435958284,     0.09877133493
        228,              2.28,       -10.6638184,      -11.54426295,       -11.8221416,                 0,       1.064201648,    0.007351163518,     0.09861047392
        229,              2.29,      -10.65018872,      -11.53013526,      -11.81255869,                 0,       1.064194406,    0.009258917577,     0.09844263156
        230,               2.3,      -10.63653178,      -11.51621032,      -11.80190075,                 0,        1.06419941,     0.01114254674,     0.09826712019
        231,              2.31,      -10.62353427,      -11.50309179,      -11.79065649,                 0,       1.064220907,     0.01298357393,     0.09808347874
        232,              2.32,      -10.61111669,       -11.4908208,      -11.77876818,                 0,       1.064255836,     0.01476303772,      0.0978915237
        233,              2.33,      -10.59877299,      -11.47892691,      -11.76592408,                 0,       1.064300089,     0.01646271511,     0.09769139663
        234,              2.34,      -10.58774694,      -11.46843987,      -11.75319787,                 0,       1.064366001,     0.01806522749,     0.09748360585
        235,              2.35,      -10.57723863,      -11.45892121,      -11.74013216,                 0,       1.064443549,     0.01955087515,     0.09726906177
        236,              2.36,      -10.56718904,      -11.45013537,      -11.72680855,                 0,       1.064534548,     0.02090279799,     0.09704909906
        237,              2.37,      -10.55828849,      -11.44267215,       -11.7138529,                 0,       1.064645628,     0.02210424168,      0.0968254905
        238,              2.38,       -10.5498252,      -11.43605607,      -11.70092423,                 0,        1.06476921,     0.02313789319,     0.09660043884
        239,              2.39,      -10.54190422,      -11.43021841,      -11.68824383,                 0,       1.064908273,     0.02398877164,     0.09637653536
        240,               2.4,      -10.53483238,      -11.42535375,      -11.67609535,                 0,       1.065066173,     0.02464272154,     0.09615674393
        241,              2.41,      -10.52818498,      -11.42112814,      -11.66431095,                 0,       1.065239172,     0.02508634687,     0.09594433802
        242,              2.42,      -10.52263707,      -11.41794957,       -11.6532813,                 0,       1.065435173,      0.0253082398,     0.09574272906
        243,              2.43,      -10.51841209,      -11.41583421,      -11.64318185,                 0,       1.065658971,     0.02529867422,     0.09555541231
        244,              2.44,      -10.51402699,      -11.41366405,      -11.63320883,                 0,       1.065898602,     0.02504904175,     0.09538584858
        245,              2.45,       -10.5095258,      -11.41122453,      -11.62364519,                 0,       1.066157502,     0.02455270358,      0.0952373219
        246,              2.46,      -10.50519753,      -11.40867463,      -11.61491103,                 0,       1.066436334,     0.02380629558,     0.09511279906
        247,              2.47,      -10.50066209,      -11.40577198,      -11.60708069,                 0,       1.066727757,     0.02280757044,     0.09501478602
        248,              2.48,      -10.49606697,      -11.40249293,      -11.60042122,                 0,       1.067033177,     0.02155615597,     0.09494519457
        249,              2.49,      -10.49183289,      -11.39922783,      -11.59528034,                 0,       1.067358132,     0.02005500406,     0.09490521791
        250,               2.5,      -10.48741758,      -11.39559686,      -11.59141741,                 0,       1.067698045,     0.01830976123,     0.09489522314
        251,              2.51,      -10.48263441,      -11.39136996,      -11.58876092,                 0,       1.068053984,     0.01632694826,     0.09491467041
        252,              2.52,      -10.47796189,      -11.38686956,      -11.58752988,                 0,       1.068431705,     0.01411669357,     0.09496205838
        253,              2.53,      -10.47318409,      -11.38190578,      -11.58748943,                 0,       1.068828586,     0.01169244349,     0.09503489754
        254,              2.54,      -10.46784362,      -11.37609672,      -11.58822737,                 0,       1.069241023,    0.009068881437,     0.09512971614
        255,              2.55,      -10.46269294,      -11.36999651,      -11.58977257,                 0,       1.069678185,    0.006262561238,     0.09524209707
        256,              2.56,      -10.45725123,      -11.36326763,       -11.5912629,                 0,       1.070135715,    0.003295713375,     0.09536673792
        257,              2.57,      -10.45091724,      -11.35557135,      -11.59117824,                 0,       1.070611977,   0.0001898067688,     0.09549753992
        258,              2.58,      -10.44382094,      -11.34735407,      -11.58823705,                 0,       1.071115894,   -0.003031397396,     0.09562771899
        259,              2.59,      -10.43501185,      -11.33785492,      -11.58167013,                 0,       1.071645182,   -0.006339679414,     0.09574993481
        260,               2.6,      -10.42402263,      -11.32653835,      -11.57260347,                 0,       1.072197315,   -0.009707515757,      0.0958564431
        261,              2.61,      -10.41210976,      -11.31470726,      -11.56257566,                 0,         1.0727804,    -0.01310502253,     0.09593926563
        262,              2.62,      -10.39960333,      -11.30280749,      -11.55152132,                 0,       1.073393224,    -0.01649714657,     0.09599038014
        263,              2.63,      -10.38616747,      -11.29047405,      -11.53899222,                 0,       1.074030735,    -0.01984977003,     0.09600194013
        264,              2.64,      -10.37293254,      -11.27863751,      -11.52550165,                 0,       1.074704038,    -0.02312989266,     0.09596651763
        265,              2.65,      -10.35984425,      -11.26719734,      -11.51097401,                 0,       1.075411914,    -0.02629936471,     0.09587738214
        266,              2.66,      -10.34592108,      -11.25533966,      -11.49492079,                 0,       1.076145725,    -0.02932081661,     0.09572882312
        267,              2.67,      -10.33243395,      -11.24407217,      -11.47826065,                 0,       1.076918716,    -0.03216028475,      0.0955164959
        268,              2.68,      -10.31863431,      -11.23294664,      -11.46080726,                 0,        1.07772116,    -0.03477846132,     0.09523781529
        269,              2.69,      -10.30475706,      -11.22204102,      -11.44291267,                 0,       1.078554434,    -0.03714017686,     0.09489235368
        270,               2.7,      -10.29176552,      -11.21219039,      -11.42528696,                 0,       1.079426358,    -0.03921128889,     0.09448223771
        271,              2.71,      -10.27865752,      -11.20263666,      -11.40756271,                 0,       1.080324326,    -0.04095619249,     0.09401252578
        272,              2.72,      -10.26558507,       -11.1933618,      -11.39011194,                 0,       1.081247758,    -0.04234350261,     0.09349149493
        273,              2.73,      -10.25414908,      -11.18558477,      -11.37394586,                 0,       1.082208319,    -0.04334480434,     0.09293075232
